Date,INR
6-Sep-2007,40.85
7-Sep-2007,40.71
10-Sep-2007,40.63
11-Sep-2007,40.58
12-Sep-2007,40.49
13-Sep-2007,40.44
14-Sep-2007,40.45
17-Sep-2007,40.47
18-Sep-2007,40.59
19-Sep-2007,40.26
20-Sep-2007,39.91
21-Sep-2007,39.87
24-Sep-2007,39.82
25-Sep-2007,39.81
26-Sep-2007,39.7
27-Sep-2007,39.75
28-Sep-2007,39.74
1-Oct-2007,39.73
2-Oct-2007,
3-Oct-2007,39.79
4-Oct-2007,39.56
5-Oct-2007,39.49
8-Oct-2007,39.43
9-Oct-2007,39.55
10-Oct-2007,39.34
11-Oct-2007,39.31
12-Oct-2007,39.33
15-Oct-2007,39.31
16-Oct-2007,39.31
17-Oct-2007,39.68
18-Oct-2007,39.47
19-Oct-2007,39.79
22-Oct-2007,39.79
23-Oct-2007,39.69
24-Oct-2007,39.57
25-Oct-2007,39.54
26-Oct-2007,39.51
29-Oct-2007,39.38
30-Oct-2007,39.4
31-Oct-2007,39.32
1-Nov-2007,39.32
2-Nov-2007,39.37
5-Nov-2007,39.32
6-Nov-2007,39.29
7-Nov-2007,39.27
8-Nov-2007,39.34
9-Nov-2007,
12-Nov-2007,39.33
13-Nov-2007,39.39
14-Nov-2007,39.33
15-Nov-2007,39.28
16-Nov-2007,39.35
19-Nov-2007,39.29
20-Nov-2007,39.34
21-Nov-2007,39.39
22-Nov-2007,39.41
23-Nov-2007,39.57
26-Nov-2007,39.68
27-Nov-2007,39.85
28-Nov-2007,39.68
29-Nov-2007,39.77
30-Nov-2007,39.67
3-Dec-2007,39.56
4-Dec-2007,39.43
5-Dec-2007,39.45
6-Dec-2007,39.47
7-Dec-2007,39.41
10-Dec-2007,39.38
11-Dec-2007,39.36
12-Dec-2007,39.36
13-Dec-2007,39.37
14-Dec-2007,39.35
17-Dec-2007,39.37
18-Dec-2007,39.57
19-Dec-2007,39.55
20-Dec-2007,39.57
21-Dec-2007,
24-Dec-2007,
26-Dec-2007,
27-Dec-2007,39.43
28-Dec-2007,39.44
31-Dec-2007,39.41
2-Jan-2008,39.43
3-Jan-2008,39.45
4-Jan-2008,39.32
7-Jan-2008,39.28
8-Jan-2008,39.27
9-Jan-2008,39.29
10-Jan-2008,39.29
11-Jan-2008,39.29
14-Jan-2008,39.29
15-Jan-2008,39.27
16-Jan-2008,39.27
17-Jan-2008,39.29
18-Jan-2008,39.27
21-Jan-2008,39.38
22-Jan-2008,39.73
23-Jan-2008,39.56
24-Jan-2008,39.43
25-Jan-2008,39.4
28-Jan-2008,39.47
29-Jan-2008,39.4
30-Jan-2008,39.43
31-Jan-2008,39.39
1-Feb-2008,39.36
4-Feb-2008,39.38
5-Feb-2008,39.43
6-Feb-2008,39.6
7-Feb-2008,39.48
8-Feb-2008,39.55
11-Feb-2008,39.73
12-Feb-2008,39.65
13-Feb-2008,39.68
14-Feb-2008,39.65
15-Feb-2008,39.66
18-Feb-2008,39.66
19-Feb-2008,39.87
20-Feb-2008,40.15
21-Feb-2008,40.07
22-Feb-2008,39.98
25-Feb-2008,40.05
26-Feb-2008,39.91
27-Feb-2008,39.73
28-Feb-2008,39.81
29-Feb-2008,39.92
3-Mar-2008,40.26
4-Mar-2008,40.29
5-Mar-2008,40.29
6-Mar-2008,
7-Mar-2008,40.53
10-Mar-2008,40.67
11-Mar-2008,40.47
12-Mar-2008,40.36
13-Mar-2008,40.44
14-Mar-2008,40.45
17-Mar-2008,40.77
18-Mar-2008,40.62
19-Mar-2008,40.45
20-Mar-2008,
21-Mar-2008,
24-Mar-2008,40.34
25-Mar-2008,40.12
26-Mar-2008,40.14
27-Mar-2008,40.15
28-Mar-2008,40.1
31-Mar-2008,39.97
1-Apr-2008,
2-Apr-2008,39.98
3-Apr-2008,39.95
4-Apr-2008,39.97
7-Apr-2008,39.93
8-Apr-2008,40.02
9-Apr-2008,40.02
10-Apr-2008,39.95
11-Apr-2008,39.94
14-Apr-2008,
15-Apr-2008,39.96
16-Apr-2008,39.96
17-Apr-2008,39.94
18-Apr-2008,
21-Apr-2008,
22-Apr-2008,39.94
23-Apr-2008,39.95
24-Apr-2008,40.04
25-Apr-2008,40.18
28-Apr-2008,40.14
29-Apr-2008,40.22
30-Apr-2008,40.46
1-May-2008,
2-May-2008,40.65
5-May-2008,40.55
6-May-2008,40.69
7-May-2008,41.2
8-May-2008,41.79
9-May-2008,41.38
12-May-2008,41.68
13-May-2008,42.16
14-May-2008,42.33
15-May-2008,42.4
16-May-2008,42.64
19-May-2008,
20-May-2008,42.67
21-May-2008,42.72
22-May-2008,43.15
23-May-2008,42.84
26-May-2008,42.56
27-May-2008,42.89
28-May-2008,42.85
29-May-2008,42.77
30-May-2008,42.59
2-Jun-2008,42.24
3-Jun-2008,42.53
4-Jun-2008,42.63
5-Jun-2008,42.86
6-Jun-2008,42.79
9-Jun-2008,42.89
10-Jun-2008,42.89
11-Jun-2008,42.89
12-Jun-2008,42.81
13-Jun-2008,42.87
16-Jun-2008,42.9
17-Jun-2008,42.92
18-Jun-2008,42.9
19-Jun-2008,42.93
20-Jun-2008,42.97
23-Jun-2008,42.97
24-Jun-2008,42.94
25-Jun-2008,42.82
26-Jun-2008,42.73
27-Jun-2008,42.79
30-Jun-2008,42.95
1-Jul-2008,43.27
2-Jul-2008,43.34
3-Jul-2008,43.3
4-Jul-2008,43.21
7-Jul-2008,43.12
8-Jul-2008,43.37
9-Jul-2008,43.13
10-Jul-2008,43.16
11-Jul-2008,42.72
14-Jul-2008,42.82
15-Jul-2008,43.17
16-Jul-2008,43.17
17-Jul-2008,42.94
18-Jul-2008,42.78
21-Jul-2008,42.71
22-Jul-2008,42.71
23-Jul-2008,42.33
24-Jul-2008,41.96
25-Jul-2008,42.23
28-Jul-2008,42.3
29-Jul-2008,42.54
30-Jul-2008,42.47
31-Jul-2008,42.49
1-Aug-2008,42.37
4-Aug-2008,42.4
5-Aug-2008,42.28
6-Aug-2008,42
7-Aug-2008,41.89
8-Aug-2008,42.2
11-Aug-2008,42
12-Aug-2008,42.4
13-Aug-2008,42.67
14-Aug-2008,42.82
15-Aug-2008,
18-Aug-2008,43.23
19-Aug-2008,
20-Aug-2008,43.72
21-Aug-2008,43.58
22-Aug-2008,43.38
25-Aug-2008,43.58
26-Aug-2008,44.07
27-Aug-2008,43.73
28-Aug-2008,43.73
29-Aug-2008,43.79
1-Sep-2008,44.21
2-Sep-2008,44.26
3-Sep-2008,
4-Sep-2008,44.45
5-Sep-2008,44.37
8-Sep-2008,44.26
9-Sep-2008,44.89
10-Sep-2008,45.12
11-Sep-2008,45.44
12-Sep-2008,45.77
15-Sep-2008,45.94
16-Sep-2008,46.63
17-Sep-2008,46.34
18-Sep-2008,46.71
19-Sep-2008,46.32
22-Sep-2008,45.4
23-Sep-2008,45.72
24-Sep-2008,45.83
25-Sep-2008,46.25
26-Sep-2008,46.43
29-Sep-2008,46.94
30-Sep-2008,
1-Oct-2008,46.96
2-Oct-2008,
3-Oct-2008,46.88
6-Oct-2008,47.46
7-Oct-2008,48.01
8-Oct-2008,48.74
9-Oct-2008,
10-Oct-2008,48.72
13-Oct-2008,48.14
14-Oct-2008,47.71
15-Oct-2008,48.43
16-Oct-2008,48.86
17-Oct-2008,48.68
20-Oct-2008,48.83
21-Oct-2008,
22-Oct-2008,49.29
23-Oct-2008,49.79
24-Oct-2008,49.95
27-Oct-2008,50.09
28-Oct-2008,
29-Oct-2008,49.77
30-Oct-2008,
31-Oct-2008,49.25
3-Nov-2008,48.96
4-Nov-2008,48.62
5-Nov-2008,47.18
6-Nov-2008,47.67
7-Nov-2008,47.76
10-Nov-2008,47.32
11-Nov-2008,47.59
12-Nov-2008,48.79
13-Nov-2008,
14-Nov-2008,49.46
17-Nov-2008,48.99
18-Nov-2008,49.68
19-Nov-2008,49.74
20-Nov-2008,50.52
21-Nov-2008,50.03
24-Nov-2008,50.09
25-Nov-2008,49.97
26-Nov-2008,49.85
27-Nov-2008,
28-Nov-2008,49.84
1-Dec-2008,50.09
2-Dec-2008,50.52
3-Dec-2008,49.9
4-Dec-2008,49.79
5-Dec-2008,49.69
8-Dec-2008,49.22
9-Dec-2008,
10-Dec-2008,49.12
11-Dec-2008,48.52
12-Dec-2008,48.71
15-Dec-2008,47.94
16-Dec-2008,47.82
17-Dec-2008,47.33
18-Dec-2008,47.28
19-Dec-2008,47.08
22-Dec-2008,47.39
23-Dec-2008,48.49
24-Dec-2008,48.99
26-Dec-2008,47.89
29-Dec-2008,48.76
30-Dec-2008,48.5
31-Dec-2008,48.45
2-Jan-2009,48.89
5-Jan-2009,48.37
6-Jan-2009,48.68
7-Jan-2009,48.61
8-Jan-2009,
9-Jan-2009,48.92
12-Jan-2009,48.6
13-Jan-2009,48.91
14-Jan-2009,48.7
15-Jan-2009,49.08
16-Jan-2009,48.77
19-Jan-2009,48.56
20-Jan-2009,48.99
21-Jan-2009,49.12
22-Jan-2009,48.93
23-Jan-2009,49.19
26-Jan-2009,
27-Jan-2009,48.85
28-Jan-2009,48.87
29-Jan-2009,48.9
30-Jan-2009,49.02
2-Feb-2009,49.01
3-Feb-2009,48.8
4-Feb-2009,48.65
5-Feb-2009,48.82
6-Feb-2009,48.73
9-Feb-2009,48.6
10-Feb-2009,48.7
11-Feb-2009,48.82
12-Feb-2009,48.72
13-Feb-2009,48.72
16-Feb-2009,48.72
17-Feb-2009,49.16
18-Feb-2009,49.85
19-Feb-2009,49.85
20-Feb-2009,
23-Feb-2009,
24-Feb-2009,49.89
25-Feb-2009,49.82
26-Feb-2009,50.41
27-Feb-2009,50.73
2-Mar-2009,51.75
3-Mar-2009,51.66
4-Mar-2009,51.93
5-Mar-2009,52.06
6-Mar-2009,51.51
9-Mar-2009,51.8
10-Mar-2009,
11-Mar-2009,
12-Mar-2009,51.7
13-Mar-2009,51.67
16-Mar-2009,51.58
17-Mar-2009,51.25
18-Mar-2009,51.35
19-Mar-2009,50.77
20-Mar-2009,50.14
23-Mar-2009,50.52
24-Mar-2009,50.31
25-Mar-2009,50.83
26-Mar-2009,
27-Mar-2009,
30-Mar-2009,51.08
31-Mar-2009,50.95
1-Apr-2009,
2-Apr-2009,50.3
3-Apr-2009,
6-Apr-2009,50
7-Apr-2009,
8-Apr-2009,50.53
9-Apr-2009,49.91
10-Apr-2009,
13-Apr-2009,49.86
14-Apr-2009,
15-Apr-2009,49.88
16-Apr-2009,49.49
17-Apr-2009,49.71
20-Apr-2009,49.95
21-Apr-2009,50.36
22-Apr-2009,50.2
23-Apr-2009,50.22
24-Apr-2009,49.94
27-Apr-2009,49.98
28-Apr-2009,50.44
29-Apr-2009,50.22
30-Apr-2009,50.22
1-May-2009,
4-May-2009,49.68
5-May-2009,49.65
6-May-2009,49.5
7-May-2009,49.46
8-May-2009,49.25
11-May-2009,49.23
12-May-2009,49.59
13-May-2009,49.34
14-May-2009,49.83
15-May-2009,49.55
18-May-2009,48.17
19-May-2009,47.49
20-May-2009,47.71
21-May-2009,47.4
22-May-2009,47.19
25-May-2009,47.22
26-May-2009,47.63
27-May-2009,47.67
28-May-2009,47.83
29-May-2009,47.29
1-Jun-2009,46.99
2-Jun-2009,47.14
3-Jun-2009,46.84
4-Jun-2009,47.16
5-Jun-2009,47.08
8-Jun-2009,47.38
9-Jun-2009,47.59
10-Jun-2009,47.27
11-Jun-2009,47.42
12-Jun-2009,47.41
15-Jun-2009,47.94
16-Jun-2009,47.76
17-Jun-2009,47.91
18-Jun-2009,48.06
19-Jun-2009,48.13
22-Jun-2009,48.39
23-Jun-2009,48.91
24-Jun-2009,48.53
25-Jun-2009,48.53
26-Jun-2009,48.51
29-Jun-2009,48.2
30-Jun-2009,47.87
1-Jul-2009,48.09
2-Jul-2009,
3-Jul-2009,47.99
6-Jul-2009,48.22
7-Jul-2009,48.52
8-Jul-2009,48.92
9-Jul-2009,48.92
10-Jul-2009,48.69
13-Jul-2009,49.4
14-Jul-2009,48.84
15-Jul-2009,48.72
16-Jul-2009,48.74
17-Jul-2009,48.69
20-Jul-2009,48.43
21-Jul-2009,48.27
22-Jul-2009,48.37
23-Jul-2009,48.44
24-Jul-2009,48.38
27-Jul-2009,48.21
28-Jul-2009,48.21
29-Jul-2009,48.47
30-Jul-2009,48.49
31-Jul-2009,48.16
3-Aug-2009,47.87
4-Aug-2009,47.54
5-Aug-2009,47.67
6-Aug-2009,47.58
7-Aug-2009,47.86
10-Aug-2009,47.81
11-Aug-2009,47.94
12-Aug-2009,48.35
13-Aug-2009,48.14
14-Aug-2009,48.27
17-Aug-2009,
18-Aug-2009,48.74
19-Aug-2009,
20-Aug-2009,48.7
21-Aug-2009,48.74
24-Aug-2009,48.5
25-Aug-2009,48.79
26-Aug-2009,48.83
27-Aug-2009,48.98
28-Aug-2009,48.87
31-Aug-2009,48.88
1-Sep-2009,48.73
2-Sep-2009,49.06
3-Sep-2009,48.88
4-Sep-2009,48.89
7-Sep-2009,48.75
8-Sep-2009,48.65
9-Sep-2009,48.47
10-Sep-2009,48.37
11-Sep-2009,48.51
14-Sep-2009,48.7
15-Sep-2009,48.57
16-Sep-2009,48.36
17-Sep-2009,47.97
18-Sep-2009,48.18
21-Sep-2009,
22-Sep-2009,48.17
23-Sep-2009,47.96
24-Sep-2009,48.1
25-Sep-2009,47.98
28-Sep-2009,
29-Sep-2009,48.04
30-Sep-2009,
1-Oct-2009,47.86
2-Oct-2009,
5-Oct-2009,47.53
6-Oct-2009,47.16
7-Oct-2009,46.82
8-Oct-2009,46.28
9-Oct-2009,46.5
12-Oct-2009,46.58
13-Oct-2009,
14-Oct-2009,46.16
15-Oct-2009,45.91
16-Oct-2009,46.27
19-Oct-2009,
20-Oct-2009,46.04
21-Oct-2009,46.44
22-Oct-2009,46.66
23-Oct-2009,46.45
26-Oct-2009,46.58
27-Oct-2009,46.83
28-Oct-2009,47.15
29-Oct-2009,47.52
30-Oct-2009,46.96
2-Nov-2009,
3-Nov-2009,47.04
4-Nov-2009,47.13
5-Nov-2009,47.13
6-Nov-2009,46.82
9-Nov-2009,46.58
10-Nov-2009,46.53
11-Nov-2009,46.57
12-Nov-2009,46.5
13-Nov-2009,46.5
16-Nov-2009,46.09
17-Nov-2009,46.25
18-Nov-2009,46.26
19-Nov-2009,46.41
20-Nov-2009,46.58
23-Nov-2009,46.49
24-Nov-2009,46.6
25-Nov-2009,46.34
26-Nov-2009,46.27
27-Nov-2009,46.81
30-Nov-2009,46.48
1-Dec-2009,46.45
2-Dec-2009,46.27
3-Dec-2009,46.22
4-Dec-2009,46.25
7-Dec-2009,46.44
8-Dec-2009,46.67
9-Dec-2009,46.77
10-Dec-2009,46.72
11-Dec-2009,46.52
14-Dec-2009,46.66
15-Dec-2009,46.64
16-Dec-2009,46.68
17-Dec-2009,46.78
18-Dec-2009,46.85
21-Dec-2009,46.8
22-Dec-2009,46.8
23-Dec-2009,46.85
24-Dec-2009,46.76
28-Dec-2009,
29-Dec-2009,46.69
30-Dec-2009,46.73
31-Dec-2009,46.68
4-Jan-2010,46.51
5-Jan-2010,46.2
6-Jan-2010,46.12
7-Jan-2010,45.87
8-Jan-2010,45.8
11-Jan-2010,45.36
12-Jan-2010,45.4
13-Jan-2010,45.68
14-Jan-2010,45.48
15-Jan-2010,45.67
18-Jan-2010,45.66
19-Jan-2010,45.62
20-Jan-2010,45.95
21-Jan-2010,45.97
22-Jan-2010,46.17
25-Jan-2010,46.18
26-Jan-2010,
27-Jan-2010,46.29
28-Jan-2010,46.31
29-Jan-2010,46.37
1-Feb-2010,46.34
2-Feb-2010,46.25
3-Feb-2010,46.04
4-Feb-2010,46.09
5-Feb-2010,46.56
8-Feb-2010,46.81
9-Feb-2010,46.68
10-Feb-2010,46.56
11-Feb-2010,46.46
12-Feb-2010,
15-Feb-2010,46.38
16-Feb-2010,46.18
17-Feb-2010,46.02
18-Feb-2010,46.22
19-Feb-2010,46.47
22-Feb-2010,46.16
23-Feb-2010,46.13
24-Feb-2010,46.25
25-Feb-2010,46.36
26-Feb-2010,46.23
1-Mar-2010,
2-Mar-2010,46.02
3-Mar-2010,45.9
4-Mar-2010,45.82
5-Mar-2010,45.78
8-Mar-2010,45.43
9-Mar-2010,45.54
10-Mar-2010,45.41
11-Mar-2010,45.47
12-Mar-2010,45.45
15-Mar-2010,45.58
16-Mar-2010,
17-Mar-2010,45.41
18-Mar-2010,45.49
19-Mar-2010,45.48
22-Mar-2010,45.49
23-Mar-2010,45.56
24-Mar-2010,
25-Mar-2010,45.63
26-Mar-2010,45.34
29-Mar-2010,45.08
30-Mar-2010,44.94
31-Mar-2010,45.14
1-Apr-2010,
2-Apr-2010,
5-Apr-2010,44.73
6-Apr-2010,44.45
7-Apr-2010,44.42
8-Apr-2010,44.69
9-Apr-2010,44.35
12-Apr-2010,44.35
13-Apr-2010,44.62
14-Apr-2010,
15-Apr-2010,44.38
16-Apr-2010,44.49
19-Apr-2010,44.6
20-Apr-2010,44.61
21-Apr-2010,44.41
22-Apr-2010,44.45
23-Apr-2010,44.54
26-Apr-2010,44.33
27-Apr-2010,44.45
28-Apr-2010,44.6
29-Apr-2010,44.57
30-Apr-2010,44.44
3-May-2010,44.56
4-May-2010,44.56
5-May-2010,44.87
6-May-2010,45.4
7-May-2010,45.58
10-May-2010,44.96
11-May-2010,45.14
12-May-2010,45.33
13-May-2010,44.99
14-May-2010,45.1
17-May-2010,45.72
18-May-2010,45.55
19-May-2010,46
20-May-2010,46.75
21-May-2010,46.95
24-May-2010,46.67
25-May-2010,47.4
26-May-2010,47.57
27-May-2010,
28-May-2010,46.54
1-Jun-2010,46.69
2-Jun-2010,47.19
3-Jun-2010,46.52
4-Jun-2010,46.67
7-Jun-2010,47.28
8-Jun-2010,46.95
9-Jun-2010,46.98
10-Jun-2010,46.98
11-Jun-2010,46.82
14-Jun-2010,46.57
15-Jun-2010,46.73
16-Jun-2010,46.35
17-Jun-2010,46.5
18-Jun-2010,46.14
21-Jun-2010,45.64
22-Jun-2010,46.04
23-Jun-2010,46.31
24-Jun-2010,46.24
25-Jun-2010,46.54
28-Jun-2010,46.16
29-Jun-2010,46.52
30-Jun-2010,46.6
1-Jul-2010,
2-Jul-2010,46.68
5-Jul-2010,
6-Jul-2010,46.8
7-Jul-2010,47.08
8-Jul-2010,46.85
9-Jul-2010,46.75
12-Jul-2010,46.73
13-Jul-2010,46.93
14-Jul-2010,46.63
15-Jul-2010,46.74
16-Jul-2010,46.8
19-Jul-2010,47.08
20-Jul-2010,47.1
21-Jul-2010,47.25
22-Jul-2010,47.33
23-Jul-2010,47
26-Jul-2010,46.86
27-Jul-2010,46.76
28-Jul-2010,46.57
29-Jul-2010,46.63
30-Jul-2010,46.46
2-Aug-2010,46.19
3-Aug-2010,46.22
4-Aug-2010,46.22
5-Aug-2010,46.23
6-Aug-2010,46.02
9-Aug-2010,46.07
10-Aug-2010,46.3
11-Aug-2010,46.54
12-Aug-2010,46.94
13-Aug-2010,46.58
16-Aug-2010,46.78
17-Aug-2010,46.68
18-Aug-2010,46.64
19-Aug-2010,
20-Aug-2010,
23-Aug-2010,46.61
24-Aug-2010,46.79
25-Aug-2010,46.93
26-Aug-2010,46.81
27-Aug-2010,46.86
30-Aug-2010,46.84
31-Aug-2010,47.08
1-Sep-2010,46.87
2-Sep-2010,46.78
3-Sep-2010,46.67
7-Sep-2010,46.71
8-Sep-2010,46.7
9-Sep-2010,46.56
10-Sep-2010,
13-Sep-2010,46.31
14-Sep-2010,46.37
15-Sep-2010,46.37
16-Sep-2010,46.3
17-Sep-2010,45.97
20-Sep-2010,45.61
21-Sep-2010,45.73
22-Sep-2010,45.53
23-Sep-2010,45.59
24-Sep-2010,45.54
27-Sep-2010,45.04
28-Sep-2010,45.13
29-Sep-2010,44.92
30-Sep-2010,
1-Oct-2010,44.68
4-Oct-2010,44.37
5-Oct-2010,44.72
6-Oct-2010,44.3
7-Oct-2010,44.28
8-Oct-2010,44.38
12-Oct-2010,44.74
13-Oct-2010,44.5
14-Oct-2010,44.18
15-Oct-2010,44.03
18-Oct-2010,44.26
19-Oct-2010,44.46
20-Oct-2010,44.29
21-Oct-2010,44.36
22-Oct-2010,44.46
25-Oct-2010,44.36
26-Oct-2010,44.43
27-Oct-2010,44.52
28-Oct-2010,44.49
29-Oct-2010,44.54
1-Nov-2010,44.42
2-Nov-2010,44.43
3-Nov-2010,44.36
4-Nov-2010,44.32
5-Nov-2010,
8-Nov-2010,44.26
9-Nov-2010,44.4
10-Nov-2010,44.39
11-Nov-2010,44.25
12-Nov-2010,44.64
15-Nov-2010,45.14
16-Nov-2010,45.22
17-Nov-2010,
18-Nov-2010,45.45
19-Nov-2010,45.26
22-Nov-2010,45.29
23-Nov-2010,45.61
24-Nov-2010,45.66
26-Nov-2010,
29-Nov-2010,45.81
30-Nov-2010,46.04
1-Dec-2010,45.7
2-Dec-2010,45.37
3-Dec-2010,45.09
6-Dec-2010,44.85
7-Dec-2010,44.84
8-Dec-2010,45.12
9-Dec-2010,45.17
10-Dec-2010,45.22
13-Dec-2010,
14-Dec-2010,45.01
15-Dec-2010,45.32
16-Dec-2010,45.39
17-Dec-2010,
20-Dec-2010,45.38
21-Dec-2010,45.26
22-Dec-2010,45.13
23-Dec-2010,45.02
27-Dec-2010,45.15
28-Dec-2010,45.17
29-Dec-2010,45.12
30-Dec-2010,44.9
3-Jan-2011,44.67
4-Jan-2011,44.84
5-Jan-2011,45.2
6-Jan-2011,45.31
7-Jan-2011,45.37
10-Jan-2011,45.44
11-Jan-2011,45.32
12-Jan-2011,45.16
13-Jan-2011,45.13
14-Jan-2011,45.3
18-Jan-2011,45.53
19-Jan-2011,45.38
20-Jan-2011,45.58
21-Jan-2011,45.7
24-Jan-2011,45.58
25-Jan-2011,45.53
26-Jan-2011,
27-Jan-2011,45.57
28-Jan-2011,45.74
31-Jan-2011,45.95
1-Feb-2011,45.81
2-Feb-2011,45.63
3-Feb-2011,45.63
4-Feb-2011,45.64
7-Feb-2011,45.59
8-Feb-2011,45.39
9-Feb-2011,45.33
10-Feb-2011,45.58
11-Feb-2011,45.76
14-Feb-2011,45.5
15-Feb-2011,45.45
16-Feb-2011,
17-Feb-2011,45.38
18-Feb-2011,45.18
22-Feb-2011,45.2
23-Feb-2011,45.2
24-Feb-2011,45.37
25-Feb-2011,45.37
28-Feb-2011,45.18
1-Mar-2011,45.12
2-Mar-2011,
3-Mar-2011,44.96
4-Mar-2011,44.99
7-Mar-2011,45.13
8-Mar-2011,45.03
9-Mar-2011,45.02
10-Mar-2011,45.11
11-Mar-2011,45.21
14-Mar-2011,45.15
15-Mar-2011,45.27
16-Mar-2011,45.18
17-Mar-2011,45.24
18-Mar-2011,45.09
21-Mar-2011,45.05
22-Mar-2011,44.97
23-Mar-2011,44.96
24-Mar-2011,44.77
25-Mar-2011,44.65
28-Mar-2011,44.78
29-Mar-2011,44.67
30-Mar-2011,44.77
31-Mar-2011,44.65
1-Apr-2011,
4-Apr-2011,
5-Apr-2011,
6-Apr-2011,44.2
7-Apr-2011,44.22
8-Apr-2011,
11-Apr-2011,44.2
12-Apr-2011,
13-Apr-2011,44.48
14-Apr-2011,
15-Apr-2011,44.52
18-Apr-2011,44.27
19-Apr-2011,44.68
20-Apr-2011,44.38
21-Apr-2011,44.3
22-Apr-2011,
25-Apr-2011,44.45
26-Apr-2011,44.59
27-Apr-2011,44.4
28-Apr-2011,44.33
29-Apr-2011,44.38
2-May-2011,44.3
3-May-2011,44.34
4-May-2011,44.59
5-May-2011,44.57
6-May-2011,44.78
9-May-2011,44.7
10-May-2011,44.73
11-May-2011,44.69
12-May-2011,44.79
13-May-2011,44.91
16-May-2011,45.07
17-May-2011,
18-May-2011,45.08
19-May-2011,44.98
20-May-2011,44.93
23-May-2011,45.28
24-May-2011,45.25
25-May-2011,45.38
26-May-2011,45.29
27-May-2011,45.21
31-May-2011,45.03
1-Jun-2011,44.89
2-Jun-2011,44.94
3-Jun-2011,44.85
6-Jun-2011,44.72
7-Jun-2011,44.74
8-Jun-2011,44.61
9-Jun-2011,44.72
10-Jun-2011,44.72
13-Jun-2011,44.87
14-Jun-2011,44.77
15-Jun-2011,44.68
16-Jun-2011,44.9
17-Jun-2011,44.93
20-Jun-2011,44.99
21-Jun-2011,44.91
22-Jun-2011,44.82
23-Jun-2011,44.93
24-Jun-2011,44.94
27-Jun-2011,45.1
28-Jun-2011,45.05
29-Jun-2011,44.94
30-Jun-2011,44.72
1-Jul-2011,44.5855
5-Jul-2011,44.5
6-Jul-2011,44.38
7-Jul-2011,44.42
8-Jul-2011,44.33
11-Jul-2011,44.37
12-Jul-2011,44.69
13-Jul-2011,44.59
14-Jul-2011,44.53
15-Jul-2011,44.53
18-Jul-2011,44.57
19-Jul-2011,44.59
20-Jul-2011,44.46
21-Jul-2011,44.43
22-Jul-2011,44.38
25-Jul-2011,44.42
26-Jul-2011,44.29
27-Jul-2011,43.95
28-Jul-2011,44.13
29-Jul-2011,44.16
1-Aug-2011,44.05
2-Aug-2011,44.23
3-Aug-2011,44.38
4-Aug-2011,44.42
5-Aug-2011,44.8
8-Aug-2011,44.96
9-Aug-2011,45.17
10-Aug-2011,45.21
11-Aug-2011,45.27
12-Aug-2011,45.37
15-Aug-2011,
16-Aug-2011,45.25
17-Aug-2011,45.37
18-Aug-2011,45.61
19-Aug-2011,
22-Aug-2011,45.95
23-Aug-2011,45.69
24-Aug-2011,45.77
25-Aug-2011,46.13
26-Aug-2011,46.05
29-Aug-2011,45.87
30-Aug-2011,46.02
31-Aug-2011,
1-Sep-2011,
2-Sep-2011,45.9
6-Sep-2011,46.13
7-Sep-2011,46.02
8-Sep-2011,46.18
9-Sep-2011,46.38
12-Sep-2011,46.97
13-Sep-2011,47.1
14-Sep-2011,47.81
15-Sep-2011,47.84
16-Sep-2011,47.47
19-Sep-2011,47.79
20-Sep-2011,48.22
21-Sep-2011,47.89
22-Sep-2011,48.82
23-Sep-2011,49.67
26-Sep-2011,49.62
27-Sep-2011,49.18
28-Sep-2011,48.91
29-Sep-2011,48.93
30-Sep-2011,
3-Oct-2011,49.42
4-Oct-2011,49.23
5-Oct-2011,49.19
6-Oct-2011,
7-Oct-2011,49.14
11-Oct-2011,49.03
12-Oct-2011,49.24
13-Oct-2011,49.02
14-Oct-2011,49.07
17-Oct-2011,48.89
18-Oct-2011,49.14
19-Oct-2011,49.18
20-Oct-2011,
21-Oct-2011,50.07
24-Oct-2011,49.87
25-Oct-2011,49.66
26-Oct-2011,
27-Oct-2011,
28-Oct-2011,48.82
31-Oct-2011,48.87
1-Nov-2011,49.08
2-Nov-2011,49.25
3-Nov-2011,49.37
4-Nov-2011,49.08
7-Nov-2011,
8-Nov-2011,49.38
9-Nov-2011,49.78
10-Nov-2011,
11-Nov-2011,50.28
14-Nov-2011,50.08
15-Nov-2011,50.56
16-Nov-2011,50.9
17-Nov-2011,50.72
18-Nov-2011,51.35
21-Nov-2011,51.72
22-Nov-2011,52.7
23-Nov-2011,52.1
28-Nov-2011,51.98
29-Nov-2011,51.93
30-Nov-2011,52.17
1-Dec-2011,51.65
2-Dec-2011,51.35
5-Dec-2011,51.39
6-Dec-2011,
7-Dec-2011,51.45
8-Dec-2011,51.78
9-Dec-2011,52.23
12-Dec-2011,52.42
13-Dec-2011,53.4
14-Dec-2011,53.58
15-Dec-2011,54.24
16-Dec-2011,52.81
19-Dec-2011,52.96
20-Dec-2011,
21-Dec-2011,52.68
22-Dec-2011,52.78
23-Dec-2011,52.72
27-Dec-2011,52.89
28-Dec-2011,53.21
29-Dec-2011,53.36
30-Dec-2011,53.27
3-Jan-2012,53.23
4-Jan-2012,53.14
5-Jan-2012,52.78
6-Jan-2012,52.78
9-Jan-2012,52.73
10-Jan-2012,52.23
